2023-02-21 16:53:04,096 INFO [darlingfullscore]                 Book.java:485  | 4 sheets in /Users/kahhian/Downloads/darlingfullscore.pdf
2023-02-21 16:54:12,016 INFO [darlingfullscore#4]            ImageUtil.java:88   | Converting max RGB to gray
2023-02-21 16:54:12,184 INFO [darlingfullscore#4]        StemSeedsStep.java:95   | stem(3 max:3)
2023-02-21 16:54:12,186 INFO [darlingfullscore#4]       StepMonitoring.java:96   | BEAMS
2023-02-21 16:54:18,273 INFO [darlingfullscore#4]       BlackHeadSizer.java:99   | Spots black-head retrieval diameter: 18.9
2023-02-21 16:54:18,323 INFO [darlingfullscore#4]       StepMonitoring.java:96   | LEDGERS
2023-02-21 16:54:18,377 INFO [darlingfullscore#4]       StepMonitoring.java:96   | HEADS
2023-02-21 16:54:21,642 INFO [darlingfullscore#4]        HeadSeedTally.java:208  | Scale information: HeadSeeds{NOTEHEAD_BLACK[L:1.5]}
2023-02-21 16:54:21,642 INFO [darlingfullscore#4]       StepMonitoring.java:96   | STEMS
2023-02-21 16:54:21,713 INFO [darlingfullscore#4]       StepMonitoring.java:96   | REDUCTION
2023-02-21 16:54:21,721 INFO [darlingfullscore#4]        ReductionStep.java:118  | Stems free length median value: 70 pixels, 3.3 interlines
2023-02-21 16:54:21,721 INFO [darlingfullscore#4]       StepMonitoring.java:96   | CUE_BEAMS
2023-02-21 16:54:21,721 INFO [darlingfullscore#4]       StepMonitoring.java:96   | TEXTS
2023-02-21 16:54:22,462 INFO [darlingfullscore#4]       StepMonitoring.java:96   | MEASURES
2023-02-21 16:54:22,462 INFO [darlingfullscore#4]                 Page.java:279  | 6 raw measures: [6 in system#1]
2023-02-21 16:54:22,463 INFO [darlingfullscore#4]       StepMonitoring.java:96   | CHORDS
2023-02-21 16:54:22,464 INFO [darlingfullscore#4]       StepMonitoring.java:96   | CURVES
2023-02-21 16:54:22,844 INFO [darlingfullscore#4]         SlursBuilder.java:160  | Slurs: 0
2023-02-21 16:54:22,846 INFO [darlingfullscore#4]      SegmentsBuilder.java:114  | Segments: 11
2023-02-21 16:54:22,851 INFO [darlingfullscore#4]       StepMonitoring.java:96   | SYMBOLS
2023-02-21 16:54:22,942 INFO [darlingfullscore#4]       StepMonitoring.java:96   | LINKS
2023-02-21 16:54:22,942 INFO [darlingfullscore#4]        SymbolsLinker.java:161  | No chord near direction SentenceInter{#714(0.635) stf:1 S-41 Direction} 1 mt
2023-02-21 16:54:22,947 INFO [darlingfullscore#4]       StepMonitoring.java:96   | RHYTHMS
2023-02-21 16:54:22,947 INFO [darlingfullscore#4]           PageRhythm.java:250  | {Page#4.1} Using last timeRational of previous page: 3/4
2023-02-21 16:54:22,949 INFO [darlingfullscore#4]       StepMonitoring.java:96   | PAGE
2023-02-21 16:54:22,950 INFO [darlingfullscore#4]                 Book.java:2076 | Book{darlingfullscore} storing
2023-02-21 16:54:22,987 INFO [darlingfullscore#4]                 Book.java:2056 | Stored /book.xml
2023-02-21 16:54:23,043 INFO [darlingfullscore#4]           DataHolder.java:297  | Stored /sheet#4/BINARY.png
2023-02-21 16:54:23,211 INFO [darlingfullscore#4]                Sheet.java:1225 | Stored /sheet#4/sheet#4.xml
2023-02-21 16:54:23,211 INFO [darlingfullscore#4]                 Book.java:2002 | Book stored as lessons/darlingfullscore/darlingfullscore.omr
2023-02-21 16:54:23,216 INFO [darlingfullscore#4]            SheetStub.java:1197 | Disposed sheet#4
2023-02-21 16:54:23,292 INFO [darlingfullscore#4]                 Book.java:1767 | End of Stub#4 memory: 33,304,872
2023-02-21 16:54:23,702 INFO [darlingfullscore]            SheetStub.java:707  | Loaded /sheet#1/sheet#1.xml
2023-02-21 16:54:24,102 INFO [darlingfullscore]            SheetStub.java:707  | Loaded /sheet#2/sheet#2.xml
2023-02-21 16:54:24,365 INFO [darlingfullscore]            SheetStub.java:707  | Loaded /sheet#3/sheet#3.xml
2023-02-21 16:54:24,507 INFO [darlingfullscore]            SheetStub.java:707  | Loaded /sheet#4/sheet#4.xml
2023-02-21 16:54:24,508 INFO [darlingfullscore]                 Book.java:1820 | Scores built: 1
2023-02-21 16:54:24,758 INFO [darlingfullscore]      PartwiseBuilder.java:2172 | Exporting sheet(s): [#1#2#3#4]
2023-02-21 16:54:24,863 INFO [darlingfullscore]        ScoreExporter.java:92   | Score darlingfullscore exported to lessons/darlingfullscore/darlingfullscore.mxl
2023-02-21 16:54:24,916 INFO [darlingfullscore]                 Book.java:2056 | Stored /book.xml
2023-02-21 16:54:24,916 INFO [darlingfullscore]                 Book.java:2002 | Book stored as lessons/darlingfullscore/darlingfullscore.omr
